Tipo Vehiculo,Marca,Modelo,Pais,Especificacion,Año,Valor
JEEPETA,KIA,SELTOS,COREA DEL SUR,SERIE:  EX||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2025,"$10,586.45"
JEEPETA,KIA,SELTOS,COREA DEL SUR,SERIE:  X-LINE||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 1600||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$10,996.83"
JEEPETA,KIA,SELTOS,COREA DEL SUR,SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$9,507.96"
JEEPETA,KIA,SELTOS,COREA DEL SUR,SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2025,"$9,987.54"
JEEPETA,KIA,SELTOS,COREA DEL SUR,SERIE: S || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD || ,2025,"$10,186.80"
JEEPETA,KIA,SELTOS,COREA DEL SUR,SERIE: SX||COMBUSTIBLE: GASOLINA ||CILINDROS: 4||CC: 1600||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD ||,2025,"$12,455.59"
JEEPETA,KIA,SORENTO,ESTADOS UNIDOS,SERIE:  S||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$17,885.20"
JEEPETA,KIA,SORENTO,ESTADOS UNIDOS,SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  4WD || ,2025,"$19,180.95"
JEEPETA,KIA,SORENTO,ESTADOS UNIDOS,SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$18,460.76"
JEEPETA,KIA,SORENTO,COREA DEL SUR,"SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION:  FWD || ",2025,"$15,535.73"
JEEPETA,KIA,SORENTO,ESTADOS UNIDOS,SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$15,535.73"
JEEPETA,KIA,SORENTO,ESTADOS UNIDOS,SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$15,535.73"
JEEPETA,KIA,SORENTO,ESTADOS UNIDOS,SERIE: S || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$16,925.93"
JEEPETA,KIA,SORENTO,ESTADOS UNIDOS,SERIE: S || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$16,925.93"
JEEPETA ,KIA,SORENTO,ESTADOS UNIDOS,SERIE: S || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$17,885.20"
JEEPETA,KIA,SORENTO,ESTADOS UNIDOS,SERIE: SX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 6 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$20,075.28"
JEEPETA,KIA,SORENTO,ESTADOS UNIDOS,SERIE: X-LINE SX||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 6||PUERTAS: 4||TRACCION: AWD||,2025,"$20,929.77"
JEEPETA,KIA,SORENTO,ESTADOS UNIDOS,SERIE: X-LINE SX-P||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 6||PUERTAS: 4||TRACCION: AWD||,2025,"$22,212.24"
JEEPETA,KIA,SORENTO,ESTADOS UNIDOS,SERIE: X-PRO SX-P ||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 6||PUERTAS: 4||TRACCION: AWD||,2025,"$22,686.95"
AUTOMOVIL,KIA,SOUL,COREA DEL SUR,SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$14,164.20"
AUTOMOVIL,KIA,SOUL,COREA DEL SUR,SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD || ,2025,"$14,164.20"
AUTOMOVIL,KIA,SOUL,COREA DEL SUR,SERIE: GT-LINE  || COMBUSTIBLE: GASOLINA  || CILINDROS: 4  || CC: 2000  || PASAJEROS: 5  || PUERTAS: 4  || TRACCION: FWD  || ,2025,"$13,759.80"
AUTOMOVIL,KIA,SOUL,COREA DEL SUR,SERIE: LX  || COMBUSTIBLE: GASOLINA  || CILINDROS: 4  || CC: 2000  || PASAJEROS: 5  || PUERTAS: 4  || TRACCION: FWD  || ,2025,"$11,686.20"
AUTOMOVIL,KIA,SOUL,COREA DEL SUR,SERIE: S  || COMBUSTIBLE: GASOLINA  || CILINDROS: 4  || CC: 2000  || PASAJEROS: 5  || PUERTAS: 4  || TRACCION: FWD  || ,2025,"$13,264.20"
AUTOMOVIL,KIA,SOUL,COREA DEL SUR,SERIE: X-LINE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$13,080.00"
JEEPETA,KIA,SPORTAGE,COREA DEL SUR,SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  4WD || ,2025,"$14,505.34"
JEEPETA,KIA,SPORTAGE,ESTADOS UNIDOS,SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$13,699.26"
JEEPETA,KIA,SPORTAGE,ESTADOS UNIDOS,SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2025,"$14,505.34"
JEEPETA,KIA,SPORTAGE,COREA DEL SUR,SERIE: EX||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2025,"$13,699.26"
JEEPETA ,KIA,SPORTAGE,ESTADOS UNIDOS,SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION:  FWD || ,2025,"$12,893.18"
JEEPETA,KIA,SPORTAGE,COREA DEL SUR,SERIE: LX||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$13,699.26"
JEEPETA,KIA,SPORTAGE,COREA DEL SUR,SERIE: LX||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2025,"$12,893.18"
JEEPETA,KIA,SPORTAGE,ESTADOS UNIDOS,SERIE: SX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$15,293.85"
JEEPETA,KIA,SPORTAGE,ESTADOS UNIDOS,SERIE: SX PRESTIGE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$16,183.27"
JEEPETA,KIA,SPORTAGE,ESTADOS UNIDOS,SERIE: SX PRESTIGE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2025,"$16,983.75"
JEEPETA,KIA,SPORTAGE,COREA DEL SUR,SERIE: SX||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2025,"$15,293.85"
JEEPETA,KIA,SPORTAGE,COREA DEL SUR,SERIE: SX-PRESTIGE||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$16,983.75"
JEEPETA,KIA,SPORTAGE,ESTADOS UNIDOS,SERIE: X-LINE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2025,"$14,867.40"
JEEPETA,KIA,SPORTAGE,COREA DEL SUR,SERIE: X-LINE||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$14,867.40"
JEEPETA,KIA,SPORTAGE,ESTADOS UNIDOS,SERIE: X-Pro || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2025,"$16,193.32"
JEEPETA ,KIA,SPORTAGE,ESTADOS UNIDOS,SERIE: X-PRO PRESTIGE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$17,650.12"
JEEPETA,KIA,SPORTAGE,COREA DEL SUR,SERIE: X-PRO PRESTIGE||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$17,650.12"
JEEPETA,KIA,SPORTAGE,COREA DEL SUR,SERIE: X-PRO||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$16,193.32"
JEEPETA,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE:  SX PRESTIGE X-LINE||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3800||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$30,174.00"
JEEPETA,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE:  SX PRESTIGE X-PRO||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3800||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$30,750.00"
JEEPETA,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE:  SX PRESTIGE||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3800||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$29,427.00"
JEEPETA,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE: EX  || COMBUSTIBLE: GASOLINA  || CILINDROS: 6  || CC: 3800  || PASAJEROS: 5  || PUERTAS: 4  || TRACCION: AWD  || ,2025,"$25,486.20"
JEEPETA,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE: EX  || COMBUSTIBLE: GASOLINA || CILINDROS: 6  || CC: 3800  || PASAJEROS: 5  || PUERTAS: 4  || TRACCION:  FWD || ,2025,"$24,322.20"
JEEPETA,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3800 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION:  FWD || ,2025,"$24,322.20"
JEEPETA,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE: LX  || COMBUSTIBLE: GASOLINA || CILINDROS: 6  || CC: 3800  || PASAJEROS: 5  || PUERTAS: 4  || TRACCION:  FWD || ,2025,"$21,063.00"
JEEPETA,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3800 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$21,063.00"
JEEPETA,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE: S  || COMBUSTIBLE: GASOLINA || CILINDROS: 6  || CC: 3800  || PASAJEROS: 7 || PUERTAS: 4  || TRACCION:  FWD || ,2025,"$22,749.60"
JEEPETA,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE: S  || COMBUSTIBLE: GASOLINA || CILINDROS: 6  || CC: 3800  || PASAJEROS: 7 || PUERTAS: 4  || TRACCION: AWD || ,2025,"$23,913.60"
JEEPETA,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE: SX  || COMBUSTIBLE: GASOLINA  || CILINDROS: 6  || CC: 3800  || PASAJEROS: 5  || PUERTAS: 4  || TRACCION: AWD  || ,2025,"$27,583.80"
JEEPETA,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE: SX  || COMBUSTIBLE: GASOLINA  || CILINDROS: 6  || CC: 3800  || PASAJEROS: 5  || PUERTAS: 4  || TRACCION: FWD  || ,2025,"$26,431.80"
JEEPETA ,KIA,TELLURIDE,ESTADOS UNIDOS,SERIE: SX || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3800 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$27,583.80"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,SERIE:  110 S||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3000||PASAJEROS: 5||PUERTAS: 5||TRACCION: AWD||,2025,"$40,860.00"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,SERIE: 110 || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2025,"$70,980.00"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,SERIE: 110 S  || COMBUSTIBLE: GASOLINA || CILINDROS: 4  || CC: 2000  || PASAJEROS: 5  || PUERTAS: 5 || TRACCION: AWD || ,2025,"$38,100.00"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,SERIE: 110 TROPHY EDITION || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2025,"$52,440.00"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,SERIE: 110 X-DYNAMIC SE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$45,120.00"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,"SERIE: 110X  || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ",2025,"$57,360.00"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,SERIE: 130 ||COMBUSTIBLE: GASOLINA||CILINDRO: 8||CC: 5000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$74,340.00"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,SERIE: 130 OUTBOUND || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$52,020.00"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,SERIE: 130 S || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$43,800.00"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,SERIE: 130 X||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 3000||PASAJEROS: 8||PUERTAS: 5||TRACCION: AWD||,2025,"$63,000.00"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,SERIE: 130 X-DYNAMIC SE||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 3000||PASAJEROS: 8||PUERTAS: 5||TRACCION: AWD||,2025,"$50,640.00"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,SERIE: 90 ||COMBUSTIBLE: GASOLINA||CILINDRO: 8||CC: 5000||PASAJEROS: 5||PUERTAS: 2||TRACCION: AWD||,2025,"$68,640.00"
JEEPETA,LAND ROVER,DEFENDER,REINO UNIDO,SERIE: 90 S || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 3 || TRACCION: AWD || ,2025,"$34,140.00"
JEEPETA,LAND ROVER,DISCOVERY,REINO UNIDO,SERIE: Dynamic SE P300 ||COMBUSTIBLE: GASOLINA ||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 5||TRACCION: AWD ||,2025,"$38,760.00"
JEEPETA,LAND ROVER,DISCOVERY,REINO UNIDO,SERIE: Dynamic SE P360  ||COMBUSTIBLE: GASOLINA ||CILINDROS: 6||CC: 3000||PASAJEROS: 5||PUERTAS: 5||TRACCION: AWD ||,2025,"$42,000.00"
JEEPETA,LAND ROVER,DISCOVERY,REINO UNIDO,SERIE: GEMINI EDITION ||COMBUSTIBLE: GASOLINA ||CILINDROS: 6||CC: 3000||PASAJEROS: 5||PUERTAS: 5||TRACCION: AWD ||,2025,"$42,480.00"
JEEPETA,LAND ROVER,DISCOVERY,REINO UNIDO,SERIE: Metropolitan P360  ||COMBUSTIBLE: GASOLINA ||CILINDROS: 6||CC: 3000||PASAJEROS: 5||PUERTAS: 5||TRACCION: AWD ||,2025,"$47,880.00"
JEEPETA,LAND ROVER,DISCOVERY,REINO UNIDO,SERIE: S P300 ||COMBUSTIBLE: GASOLINA ||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 5||TRACCION: AWD ||,2025,"$36,120.00"
JEEPETA,LAND ROVER,DISCOVERY,REINO UNIDO,SERIE: TEMPEST EDITION ||COMBUSTIBLE: GASOLINA ||CILINDROS: 6||CC: 3000||PASAJEROS: 5||PUERTAS: 5||TRACCION: AWD ||,2025,"$50,100.00"
JEEPETA,LAND ROVER,DISCOVERY SPORT,REINO UNIDO,SERIE:  SE DYNAMIC||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 5||TRACCION: AWD||,2025,"$31,860.00"
JEEPETA,LAND ROVER,DISCOVERY SPORT,REINO UNIDO,SERIE: LANDMARK || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$29,940.00"
JEEPETA,LAND ROVER,DISCOVERY SPORT,REINO UNIDO,SERIE: LANDMARK || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$30,840.00"
JEEPETA,LAND ROVER,DISCOVERY SPORT,REINO UNIDO,SERIE: S || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$29,340.00"
JEEPETA ,LAND ROVER,RANGE ROVER,REINO UNIDO,SERIE: AUTOBIOGRAPHY || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 4400 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$97,468.80"
JEEPETA,LAND ROVER,RANGE ROVER,REINO UNIDO,SERIE: AUTOBIOGRAPHY || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 4400 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$97,468.80"
JEEPETA,LAND ROVER,RANGE ROVER,REINO UNIDO,SERIE: SE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$71,665.80"
JEEPETA,LAND ROVER,RANGE ROVER,REINO UNIDO,SERIE: SE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION:  4WD || ,2025,"$71,665.80"
JEEPETA,LAND ROVER,RANGE ROVER,REINO UNIDO,SERIE: SE || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 4400 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  4WD || ,2025,"$82,800.00"
JEEPETA,LAND ROVER,RANGE ROVER,REINO UNIDO,SERIE: SE || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 4400 || PASAJEROS: 7 || PUERTAS: 5 || TRACCION:  4WD || ,2025,"$87,240.00"
JEEPETA,LAND ROVER,RANGE ROVER,REINO UNIDO,SERIE: SV || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 4400 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$131,700.00"
JEEPETA,LAND ROVER,RANGE ROVER EVOQUE,REINO UNIDO,SERIE: DYNAMIC SE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$33,060.00"
JEEPETA,LAND ROVER,RANGE ROVER EVOQUE,REINO UNIDO,SERIE: S || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$29,940.00"
JEEPETA,LAND ROVER,RANGE ROVER SPORT,REINO UNIDO,SERIE: AUTOBIOGRAPHY||COMBUSTIBLE: GASOLINA||CILINDRO: 8||CC: 4400||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$72,540.00"
JEEPETA,LAND ROVER,RANGE ROVER SPORT,REINO UNIDO,SERIE: DYNAMIC SE  || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$54,480.00"
JEEPETA,LAND ROVER,RANGE ROVER SPORT,REINO UNIDO,SERIE: DYNAMIC SE  || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 4400 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD || ,2025,"$62,220.00"
JEEPETA,LAND ROVER,RANGE ROVER SPORT,REINO UNIDO,SERIE: S || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2025,"$46,560.00"
JEEPETA,LAND ROVER,RANGE ROVER SPORT,REINO UNIDO,SERIE: SE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD || ,2025,"$50,220.00"
JEEPETA,LAND ROVER,RANGE ROVER SPORT,REINO UNIDO,SERIE: SV ||COMBUSTIBLE: GASOLINA||CILINDRO: 8||CC: 4400||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$91,200.00"
JEEPETA,LAND ROVER,RANGE ROVER VELAR,REINO UNIDO,SERIE:  DYNAMIC HSE||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$47,040.00"
JEEPETA,LAND ROVER,RANGE ROVER VELAR,REINO UNIDO,SERIE:  DYNAMIC SE||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$38,280.00"
JEEPETA,LAND ROVER,RANGE ROVER VELAR,REINO UNIDO,SERIE:  DYNAMIC SE||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3000||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$42,480.00"
JEEPETA,LAND ROVER,RANGE ROVER VELAR,REINO UNIDO,SERIE: AUTOBIOGRAPHY || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2025,"$47,340.00"
JEEPETA,LAND ROVER,RANGE ROVER VELAR,REINO UNIDO,SERIE: S || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  4WD || ,2025,"$36,960.00"
AUTOMOVIL,LEXUS,ES 250,ESTADOS UNIDOS,SERIE:  BASE||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$23,627.40"
AUTOMOVIL,LEXUS,ES 250,ESTADOS UNIDOS,SERIE:  F SPORT||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$26,205.00"
AUTOMOVIL,LEXUS,ES 250,ESTADOS UNIDOS,SERIE:  LUXURY||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$26,533.20"
AUTOMOVIL,LEXUS,ES 250,ESTADOS UNIDOS,SERIE:  ULTRA LUXURY||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2025,"$28,624.80"
AUTOMOVIL,LEXUS,ES 350,ESTADOS UNIDOS,SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$23,627.40"
AUTOMOVIL ,LEXUS,ES 350,JAPÓN,SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2025,"$23,627.40"
AUTOMOVIL,LEXUS,ES 350,ESTADOS UNIDOS,SERIE: F Sport Design||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 3500||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2025,"$26,205.00"
AUTOMOVIL ,LEXUS,ES 350,JAPÓN,SERIE: F Sport Design||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 3500||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2025,"$26,205.00"
AUTOMOVIL,LEXUS,ES 350,ESTADOS UNIDOS,SERIE: F Sport||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 3500||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2025,"$27,258.60"
AUTOMOVIL ,LEXUS,ES 350,JAPÓN,SERIE: F Sport||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 3500||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2025,"$27,258.60"
AUTOMOVIL ,LEXUS,ES 350,JAPÓN,SERIE: Luxury||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 3500||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2025,"$26,533.20"
AUTOMOVIL,LEXUS,ES 350,ESTADOS UNIDOS,SERIE: Luxury||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 3500||PASAJEROS: 5||PUERTAS: 4||TRACCION: FWD||,2025,"$26,533.20"
